Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Java, avrora, 1,189.856140136718750000, 110.858337402343750000,  ,  , 51082, 36.8, 113432
Java, avrora, 1,175.348327636718750000, 91.359863281250000000,  ,  , 55393, 36.0, 111304
Java, avrora, 1,178.413330078125000000, 94.408813476562500000,  ,  , 55239, 35.5, 111828
Java, avrora, 1,179.261291503906250000, 94.707824707031250000,  ,  , 55544, 36.0, 113000
Java, avrora, 1,179.646545410156250000, 95.089294433593750000,  ,  , 55459, 35.7, 121944
Java, avrora, 1,179.555603027343750000, 95.706909179687500000,  ,  , 55003, 35.2, 115956
Java, batik, 1,62.478393554687500000, 36.642456054687500000,  ,  , 16476, 35.0, 405332
Java, batik, 1,64.998718261718750000, 38.483703613281250000,  ,  , 16853, 35.2, 414036
Java, batik, 1,63.767639160156250000, 37.487487792968750000,  ,  , 16707, 35.0, 467756
Java, batik, 1,61.602600097656250000, 35.720947265625000000,  ,  , 16497, 35.2, 400292
Java, batik, 1,63.595825195312500000, 37.424255371093750000,  ,  , 16622, 35.5, 390712
Java, batik, 1,62.101013183593750000, 36.083557128906250000,  ,  , 16586, 35.2, 391424
Java, batik, 1,61.709167480468750000, 35.613342285156250000,  ,  , 16602, 35.0, 408916
Java, batik, 1,61.496215820312500000, 35.616333007812500000,  ,  , 16479, 35.0, 402008
Java, batik, 1,63.152709960937500000, 36.894470214843750000,  ,  , 16702, 34.7, 407532
Java, batik, 1,61.455017089843750000, 35.259033203125000000,  ,  , 16666, 34.7, 400668
Java, biojava, 1,130.907836914062500000, 57.883239746093750000,  ,  , 46778, 34.3, 745780
Java, biojava, 1,131.068725585937500000, 57.821899414062500000,  ,  , 46936, 34.0, 729748
Java, biojava, 1,134.035705566406250000, 60.511779785156250000,  ,  , 47094, 34.7, 761164
Java, biojava, 1,132.720703125000000000, 60.547058105468750000,  ,  , 46243, 34.0, 756156
Java, biojava, 1,131.197692871093750000, 59.236267089843750000,  ,  , 46114, 34.7, 719136
Java, biojava, 1,167.283264160156250000, 68.510681152343750000,  ,  , 48103, 34.7, 756832
Java, biojava, 1,132.281311035156250000, 59.615417480468750000,  ,  , 46496, 34.2, 737144
Java, biojava, 1,130.871337890625000000, 58.601684570312500000,  ,  , 46288, 34.0, 716488
Java, biojava, 1,131.147766113281250000, 58.083923339843750000,  ,  , 46794, 33.7, 751264
Java, biojava, 1,131.429809570312500000, 58.744262695312500000,  ,  , 46568, 33.7, 730124
Java, eclipse, 1,401.350219726562500000, 254.835266113281250000,  ,  , 88228, 34.8, 1264928
Java, eclipse, 1,386.710937500000000000, 243.199340820312500000,  ,  , 87314, 35.3, 979292
Java, eclipse, 1,391.074157714843750000, 244.002441406250000000,  ,  , 89920, 34.5, 1995604
Java, eclipse, 1,383.650085449218750000, 241.636108398437500000,  ,  , 86701, 35.3, 940608
Java, eclipse, 1,392.685058593750000000, 248.861999511718750000,  ,  , 87716, 35.2, 1186716
Java, eclipse, 1,395.977416992187500000, 250.664123535156250000,  ,  , 88596, 35.2, 1302832
Java, eclipse, 1,383.160888671875000000, 241.348937988281250000,  ,  , 86461, 35.2, 929416
Java, eclipse, 1,391.711791992187500000, 247.710693359375000000,  ,  , 87785, 34.7, 1677560
Java, eclipse, 1,395.068542480468750000, 251.097595214843750000,  ,  , 87793, 35.2, 1003072
Java, eclipse, 1,387.177795410156250000, 245.341491699218750000,  ,  , 86499, 35.3, 616520
Java, spring, 1,283.103393554687500000, 194.393676757812500000,  ,  , 49677, 35.5, 755348
Java, spring, 1,287.664550781250000000, 198.488586425781250000,  ,  , 50062, 36.8, 838220
Java, spring, 1,287.838623046875000000, 198.946716308593750000,  ,  , 49763, 35.8, 817072
Java, spring, 1,284.233520507812500000, 195.623168945312500000,  ,  , 49841, 35.8, 793440
Java, spring, 1,285.698120117187500000, 196.963439941406250000,  ,  , 49786, 36.2, 804220
Java, spring, 1,283.777465820312500000, 196.150573730468750000,  ,  , 48974, 36.3, 834408
Java, spring, 1,281.765319824218750000, 195.363098144531250000,  ,  , 48436, 36.3, 816444
Java, spring, 1,284.380371093750000000, 196.982482910156250000,  ,  , 49097, 36.3, 768136
Java, spring, 1,285.438049316406250000, 198.551635742187500000,  ,  , 48733, 36.2, 848768
Java, spring, 1,288.821472167968750000, 200.331054687500000000,  ,  , 49685, 36.3, 831900
Java, tomcat, 1,205.709594726562500000, 145.174560546875000000,  ,  , 35559, 36.5, 428920
Java, tomcat, 1,204.570312500000000000, 144.083496093750000000,  ,  , 35846, 36.5, 442936
Java, tomcat, 1,207.150817871093750000, 146.158508300781250000,  ,  , 35894, 36.8, 437228
Java, tomcat, 1,206.846984863281250000, 145.834594726562500000,  ,  , 36127, 36.5, 423376
Java, tomcat, 1,208.519042968750000000, 147.260559082031250000,  ,  , 35918, 36.5, 397680
Java, tomcat, 1,205.468017578125000000, 144.722900390625000000,  ,  , 35967, 36.7, 420280
Java, tomcat, 1,206.874328613281250000, 146.057800292968750000,  ,  , 35715, 36.7, 395384
Java, tomcat, 1,204.420104980468750000, 143.713134765625000000,  ,  , 35914, 36.8, 435560
Java, tomcat, 1,207.499755859375000000, 146.532775878906250000,  ,  , 35724, 37.0, 386332
Java, tomcat, 1,201.941467285156250000, 142.177795410156250000,  ,  , 35582, 36.5, 416128
Java, graphchi, 1,180.831237792968750000, 96.266296386718750000,  ,  , 54020, 34.5, 1204256
Java, graphchi, 1,170.429687500000000000, 89.187744140625000000,  ,  , 51849, 34.5, 1102816
Java, graphchi, 1,172.062500000000000000, 90.908813476562500000,  ,  , 51802, 34.3, 1186708
Java, graphchi, 1,172.578918457031250000, 90.011047363281250000,  ,  , 52718, 34.2, 1128260
Java, graphchi, 1,169.545288085937500000, 88.687011718750000000,  ,  , 51628, 34.0, 1193848
Java, graphchi, 1,172.455261230468750000, 90.545410156250000000,  ,  , 52313, 34.2, 1195268
Java, graphchi, 1,170.828308105468750000, 90.410888671875000000,  ,  , 51317, 33.8, 1092636
Java, graphchi, 1,175.961914062500000000, 95.034729003906250000,  ,  , 51696, 33.7, 1112104
Java, graphchi, 1,182.223388671875000000, 99.183959960937500000,  ,  , 53093, 33.3, 1092348
Java, graphchi, 1,174.177673339843750000, 92.937438964843750000,  ,  , 51898, 33.8, 1253448
Java, jme, 1,32.491638183593750000, 13.403381347656250000,  ,  , 12363, 33.3, 174836
Java, jme, 1,32.649230957031250000, 13.573242187500000000,  ,  , 12337, 33.2, 175880
Java, jme, 1,32.517028808593750000, 13.542724609375000000,  ,  , 12284, 33.3, 176708
Java, jme, 1,32.282958984375000000, 13.429748535156250000,  ,  , 12213, 32.8, 174172
Java, jme, 1,32.257507324218750000, 13.293457031250000000,  ,  , 12283, 33.2, 177512
Java, jme, 1,32.637512207031250000, 13.520812988281250000,  ,  , 12380, 32.8, 175604
Java, jme, 1,32.537780761718750000, 13.449645996093750000,  ,  , 12351, 32.8, 174940
Java, jme, 1,32.537536621093750000, 13.592773437500000000,  ,  , 12278, 33.0, 175236
Java, jme, 1,32.016357421875000000, 13.028503417968750000,  ,  , 12302, 33.2, 176612
Java, jme, 1,31.904846191406250000, 12.957031250000000000,  ,  , 12273, 32.8, 176304
Java, jython, 1,150.086303710937500000, 84.001586914062500000,  ,  , 41918, 33.0, 604484
Java, jython, 1,143.633605957031250000, 78.002868652343750000,  ,  , 41964, 33.2, 600208
Java, jython, 1,146.876586914062500000, 80.491088867187500000,  ,  , 42185, 33.2, 628972
Java, jython, 1,148.810180664062500000, 82.253967285156250000,  ,  , 42289, 33.2, 633664
Java, jython, 1,146.760681152343750000, 81.213989257812500000,  ,  , 41844, 33.3, 606404
Java, jython, 1,145.624267578125000000, 79.166809082031250000,  ,  , 42259, 33.3, 643736
Java, jython, 1,143.613952636718750000, 77.364379882812500000,  ,  , 42334, 33.3, 572716
Java, jython, 1,143.408752441406250000, 77.720886230468750000,  ,  , 41921, 33.5, 586504
Java, jython, 1,145.915222167968750000, 79.647888183593750000,  ,  , 42236, 33.2, 599376
Java, jython, 1,147.316528320312500000, 81.371093750000000000,  ,  , 41967, 33.0, 602752
Java, kafka, 1,124.924987792968750000, 79.302185058593750000,  ,  , 26719, 33.2, 846672
Java, kafka, 1,126.374633789062500000, 80.863159179687500000,  ,  , 26868, 33.8, 837852
Java, kafka, 1,124.168273925781250000, 79.655883789062500000,  ,  , 26060, 34.0, 800984
Java, kafka, 1,124.401245117187500000, 79.473510742187500000,  ,  , 26414, 33.5, 867136
Java, kafka, 1,126.586791992187500000, 81.539916992187500000,  ,  , 26420, 34.0, 810612
Java, kafka, 1,127.348937988281250000, 81.654663085937500000,  ,  , 26804, 33.7, 791772
Java, kafka, 1,129.129028320312500000, 83.555480957031250000,  ,  , 26626, 34.0, 830304
Java, kafka, 1,125.883911132812500000, 81.321411132812500000,  ,  , 26072, 34.3, 816180
Java, kafka, 1,128.556457519531250000, 83.129699707031250000,  ,  , 26544, 34.3, 799960
Java, kafka, 1,128.673706054687500000, 82.716247558593750000,  ,  , 27012, 34.0, 817112
Java, avrora, 2,166.685485839843750000, 85.749023437500000000,  ,  , 53227, 33.7, 113080
Java, avrora, 2,165.008728027343750000, 84.169006347656250000,  ,  , 53138, 33.2, 111496
Java, avrora, 2,163.825439453125000000, 83.164672851562500000,  ,  , 53117, 33.2, 112096
Java, avrora, 2,165.876403808593750000, 85.189147949218750000,  ,  , 53105, 33.2, 117008
Java, avrora, 2,165.559570312500000000, 84.996459960937500000,  ,  , 53021, 33.2, 121100
Java, avrora, 2,165.741149902343750000, 85.120910644531250000,  ,  , 53087, 33.0, 111948
Java, avrora, 2,168.531982421875000000, 87.660705566406250000,  ,  , 53247, 33.0, 112424
Java, avrora, 2,165.632934570312500000, 85.003234863281250000,  ,  , 53061, 32.8, 121632
Java, avrora, 2,166.634582519531250000, 85.689025878906250000,  ,  , 53308, 33.0, 121424
Java, avrora, 2,168.098388671875000000, 86.723815917968750000,  ,  , 53612, 33.3, 117684
Java, batik, 2,58.397094726562500000, 32.780944824218750000,  ,  , 16376, 33.0, 395332
Java, batik, 2,59.612854003906250000, 33.635498046875000000,  ,  , 16562, 32.8, 409304
Java, batik, 2,59.130554199218750000, 33.216125488281250000,  ,  , 16561, 33.0, 388344
Java, batik, 2,60.315368652343750000, 34.255859375000000000,  ,  , 16630, 33.0, 390832
Java, batik, 2,59.627563476562500000, 33.473266601562500000,  ,  , 16693, 33.0, 398796
Java, batik, 2,58.331298828125000000, 32.714721679687500000,  ,  , 16357, 32.8, 407704
Java, batik, 2,60.413391113281250000, 34.177429199218750000,  ,  , 16756, 33.0, 395256
Java, batik, 2,59.124816894531250000, 33.240722656250000000,  ,  , 16499, 33.0, 405224
Java, batik, 2,61.182067871093750000, 34.971557617187500000,  ,  , 16707, 32.8, 403124
Java, batik, 2,59.253601074218750000, 33.510620117187500000,  ,  , 16454, 33.0, 401148
Java, biojava, 2,131.381164550781250000, 58.456848144531250000,  ,  , 46841, 32.5, 750332
Java, biojava, 2,130.774841308593750000, 57.896484375000000000,  ,  , 46771, 33.3, 723728
Java, biojava, 2,128.283264160156250000, 57.250061035156250000,  ,  , 45590, 32.3, 703156
Java, biojava, 2,130.175720214843750000, 57.836059570312500000,  ,  , 46414, 32.7, 748120
Java, biojava, 2,128.477905273437500000, 56.474426269531250000,  ,  , 46225, 32.5, 731936
Java, biojava, 2,134.249267578125000000, 60.432189941406250000,  ,  , 47377, 32.2, 776760
Java, biojava, 2,130.175476074218750000, 57.874023437500000000,  ,  , 46453, 32.0, 808212
Java, biojava, 2,133.008300781250000000, 59.709167480468750000,  ,  , 47091, 32.5, 746124
Java, biojava, 2,127.020263671875000000, 54.878112792968750000,  ,  , 46347, 32.2, 756328
Java, biojava, 2,126.590270996093750000, 56.407348632812500000,  ,  , 45044, 32.2, 773324
Java, eclipse, 2,409.180664062500000000, 261.446594238281250000,  ,  , 89227, 34.2, 1082588
Java, eclipse, 2,387.767211914062500000, 244.436157226562500000,  ,  , 87473, 34.5, 981288
Java, eclipse, 2,384.797668457031250000, 242.466979980468750000,  ,  , 86818, 34.5, 647224
Java, eclipse, 2,383.970275878906250000, 239.643005371093750000,  ,  , 88354, 34.3, 1422248
Java, eclipse, 2,388.176757812500000000, 242.250732421875000000,  ,  , 89177, 34.3, 1369712
Java, eclipse, 2,391.020019531250000000, 249.008239746093750000,  ,  , 86758, 34.7, 968948
Java, eclipse, 2,397.740234375000000000, 254.504821777343750000,  ,  , 87198, 34.8, 878944
Java, eclipse, 2,391.936462402343750000, 248.213439941406250000,  ,  , 87711, 34.7, 1170840
Java, eclipse, 2,385.984069824218750000, 243.817626953125000000,  ,  , 86962, 34.7, 1239504
Java, eclipse, 2,385.760620117187500000, 243.386718750000000000,  ,  , 86896, 34.8, 909876
Java, spring, 2,284.363586425781250000, 195.393249511718750000,  ,  , 49834, 35.2, 763260
Java, spring, 2,282.265380859375000000, 193.798583984375000000,  ,  , 49631, 35.5, 841176
Java, spring, 2,282.081359863281250000, 193.894470214843750000,  ,  , 49596, 35.5, 811348
Java, spring, 2,271.977844238281250000, 185.342041015625000000,  ,  , 48630, 35.5, 844800
Java, spring, 2,280.495361328125000000, 192.833312988281250000,  ,  , 49101, 35.3, 813852
Java, spring, 2,281.762756347656250000, 194.096130371093750000,  ,  , 49356, 36.0, 856816
Java, spring, 2,285.149353027343750000, 196.870849609375000000,  ,  , 49538, 35.8, 806176
Java, spring, 2,286.600341796875000000, 198.150573730468750000,  ,  , 49589, 36.0, 724464
Java, spring, 2,280.845153808593750000, 193.261474609375000000,  ,  , 49269, 35.8, 826120
Java, spring, 2,280.235900878906250000, 193.102416992187500000,  ,  , 48810, 36.2, 821412
Java, tomcat, 2,204.628479003906250000, 143.644104003906250000,  ,  , 35888, 36.3, 418252
Java, tomcat, 2,199.606384277343750000, 139.037475585937500000,  ,  , 35805, 36.2, 402636
Java, tomcat, 2,204.635742187500000000, 143.470397949218750000,  ,  , 35805, 36.3, 393336
Java, tomcat, 2,198.864868164062500000, 138.700439453125000000,  ,  , 35681, 36.3, 444824
Java, tomcat, 2,208.071228027343750000, 146.358947753906250000,  ,  , 36144, 36.2, 444844
Java, tomcat, 2,204.037902832031250000, 142.903137207031250000,  ,  , 36234, 36.3, 411160
Java, tomcat, 2,205.287414550781250000, 144.579711914062500000,  ,  , 35579, 36.0, 423516
Java, tomcat, 2,201.096801757812500000, 140.829711914062500000,  ,  , 35727, 36.8, 408736
Java, tomcat, 2,202.484558105468750000, 142.096313476562500000,  ,  , 35525, 36.3, 399728
Java, tomcat, 2,198.846557617187500000, 139.248596191406250000,  ,  , 35418, 36.3, 435252
Java, graphchi, 2,167.334533691406250000, 86.567382812500000000,  ,  , 51553, 34.3, 1072700
Java, graphchi, 2,167.022033691406250000, 87.029479980468750000,  ,  , 51077, 34.5, 1172988
Java, graphchi, 2,172.303344726562500000, 89.349914550781250000,  ,  , 53065, 34.3, 1234176
Java, graphchi, 2,172.153747558593750000, 88.871154785156250000,  ,  , 53270, 34.0, 1083432
Java, graphchi, 2,172.475463867187500000, 90.591369628906250000,  ,  , 52358, 33.5, 1101036
Java, graphchi, 2,166.229553222656250000, 86.297363281250000000,  ,  , 51084, 33.7, 1147036
Java, graphchi, 2,168.807434082031250000, 86.760864257812500000,  ,  , 52466, 33.8, 1150104
Java, graphchi, 2,171.298156738281250000, 89.322204589843750000,  ,  , 52460, 34.0, 1142496
Java, graphchi, 2,173.182617187500000000, 90.478637695312500000,  ,  , 52915, 33.7, 1130284
Java, graphchi, 2,172.244018554687500000, 89.691894531250000000,  ,  , 52803, 33.7, 1085580
Java, jme, 2,32.342407226562500000, 13.189758300781250000,  ,  , 12420, 32.7, 174104
Java, jme, 2,32.638000488281250000, 13.416748046875000000,  ,  , 12445, 33.0, 175824
Java, jme, 2,31.865661621093750000, 12.798156738281250000,  ,  , 12348, 32.8, 175308
Java, jme, 2,31.917907714843750000, 12.906127929687500000,  ,  , 12322, 32.8, 177664
Java, jme, 2,31.507324218750000000, 12.607238769531250000,  ,  , 12257, 32.7, 175268
Java, jme, 2,32.331909179687500000, 13.375732421875000000,  ,  , 12291, 32.8, 174408
Java, jme, 2,32.733581542968750000, 13.771911621093750000,  ,  , 12292, 33.0, 176440
Java, jme, 2,32.642700195312500000, 13.582153320312500000,  ,  , 12359, 32.7, 175816
Java, jme, 2,32.569030761718750000, 13.577087402343750000,  ,  , 12314, 32.7, 176020
Java, jme, 2,32.641113281250000000, 13.674133300781250000,  ,  , 12301, 32.5, 176480
Java, jython, 2,146.325134277343750000, 80.811645507812500000,  ,  , 41846, 33.3, 605692
Java, jython, 2,149.238830566406250000, 82.429626464843750000,  ,  , 42593, 33.5, 597712
Java, jython, 2,144.221801757812500000, 78.621704101562500000,  ,  , 41920, 33.2, 621320
Java, jython, 2,148.679382324218750000, 82.593750000000000000,  ,  , 42243, 33.0, 595508
Java, jython, 2,147.459838867187500000, 81.432739257812500000,  ,  , 42053, 33.5, 643324
Java, jython, 2,144.702636718750000000, 79.259216308593750000,  ,  , 41824, 33.3, 559048
Java, jython, 2,144.911437988281250000, 79.363525390625000000,  ,  , 41839, 32.8, 626736
Java, jython, 2,145.396606445312500000, 80.011413574218750000,  ,  , 41785, 33.2, 619112
Java, jython, 2,147.383728027343750000, 81.602172851562500000,  ,  , 41983, 33.0, 596752
Java, jython, 2,148.219116210937500000, 82.700500488281250000,  ,  , 41707, 32.8, 522720
Java, kafka, 2,127.715637207031250000, 82.515686035156250000,  ,  , 26515, 33.3, 788824
Java, kafka, 2,127.014526367187500000, 81.899841308593750000,  ,  , 26473, 33.8, 883344
Java, kafka, 2,127.928405761718750000, 82.592895507812500000,  ,  , 26610, 34.0, 803156
Java, kafka, 2,128.672851562500000000, 83.055908203125000000,  ,  , 26668, 33.8, 870280
